season,district,field_size_acres,potato_variety,soil_type,planned_fertilizer_kg_per_acre,seed_cost_lkr,fertilizer_cost_lkr,labor_cost_lkr,crop_quality,hands_on_money_lkr,selling_price_lkr_per_kg,actual_yield_kg_per_acre
Yala,Nuwara_Eliya,2.28,Granola,Loamy,1240,210564,24228,144846,High,379638,129,7510
Yala,Badulla,2.3,Lapala,Loamy,971,157892,18527,121068,High,297487,108,7213
Yala,Badulla,1.84,Other,Loamy,1064,185218,13497,106076,Medium,304791,110,6080
Yala,Nuwara_Eliya,2.63,Granola,Clay_Loam,1020,178585,12374,103153,Medium,294112,131,6742
Yala,Nuwara_Eliya,1.75,Other,Sandy_Loam,1517,242579,19664,116437,Low,378680,138,5691
Maha,Nuwara_Eliya,2.71,Lapala,Sandy_Loam,1129,210613,22120,175423,Medium,408156,137,6786
Yala,Badulla,2.61,Lapala,Loamy,1183,188760,23388,121602,Low,333750,133,5715
Maha,Nuwara_Eliya,1.38,Granola,Loamy,1289,184546,18548,90915,High,294009,124,7397
Yala,Badulla,2.42,Lapala,Loamy,1118,157607,14955,156717,High,329279,127,7432
Yala,Nuwara_Eliya,0.81,Granola,Loamy,1288,218279,20841,150602,High,389722,93,7815
Yala,Nuwara_Eliya,1.22,Lapala,Loamy,1205,190819,15664,126434,Medium,332917,91,6065
Maha,Badulla,1.7,Granola,Loamy,1452,226234,27067,139107,High,392408,106,8098
Yala,Nuwara_Eliya,2.07,Other,Loamy,1845,310534,35716,115851,Low,462101,97,5816
Maha,Nuwara_Eliya,0.71,Lapala,Loamy,1297,194235,15916,128448,Medium,338599,118,6114
Yala,Nuwara_Eliya,0.74,Lapala,Loamy,1186,190051,21866,132081,Medium,343998,132,6201
Maha,Nuwara_Eliya,1.02,Granola,Clay_Loam,1038,196428,16626,175595,Medium,388649,115,6405
Yala,Nuwara_Eliya,1.83,Granola,Loamy,1351,206732,18515,168069,High,393316,119,7704
Maha,Badulla,2.75,Granola,Sandy_Loam,1378,205417,20423,119794,Low,345634,107,5865
Yala,Badulla,1.24,Other,Loamy,1218,197755,18325,100860,Medium,316940,139,6685
Maha,Nuwara_Eliya,0.84,Granola,Loamy,1020,185773,20342,122971,High,329086,112,7593
Yala,Nuwara_Eliya,2.74,Granola,Loamy,1254,222873,21958,101989,High,346820,115,7741
Maha,Badulla,2.68,Granola,Sandy_Loam,891,156857,16268,174050,High,347175,108,7179
Maha,Badulla,1.81,Other,Loamy,1393,214669,22714,106046,Medium,343429,135,6359
Yala,Nuwara_Eliya,0.75,Granola,Loamy,910,166848,16349,97602,High,280799,127,7515
Maha,Nuwara_Eliya,0.63,Other,Sandy_Loam,1024,175050,14766,177002,Low,366818,104,5954
Maha,Nuwara_Eliya,2.7,Granola,Clay_Loam,1006,161241,14764,120961,Medium,296966,128,6623
Maha,Nuwara_Eliya,2.69,Granola,Clay_Loam,1333,250216,26025,163001,Medium,439242,101,6523
Yala,Nuwara_Eliya,1.15,Lapala,Loamy,1261,205928,24031,151974,Medium,381933,103,6406
Yala,Nuwara_Eliya,2.9,Granola,Loamy,726,133606,13919,168456,High,315981,115,7482
Yala,Nuwara_Eliya,0.67,Granola,Loamy,1297,201297,25315,112512,High,339124,105,7415
Yala,Nuwara_Eliya,1.42,Other,Loamy,1160,214057,17398,107056,Low,338511,90,5305
Yala,Nuwara_Eliya,0.56,Granola,Loamy,1385,255356,22704,175185,Medium,453245,90,6356
Yala,Nuwara_Eliya,2.71,Lapala,Loamy,1312,227359,17642,131208,Low,376209,115,5738
Maha,Badulla,2.38,Granola,Loamy,1311,208771,16817,131724,Medium,357312,122,6094
Yala,Nuwara_Eliya,1.48,Granola,Loamy,1184,205241,23156,172259,High,400656,123,7154
Yala,Nuwara_Eliya,2.59,Lapala,Loamy,1215,230428,22069,136564,Medium,389061,109,6691
Yala,Nuwara_Eliya,1.22,Other,Clay_Loam,1308,235106,22278,136805,Low,394189,138,5833
Yala,Badulla,1.29,Granola,Clay_Loam,1359,213145,24091,133458,Medium,370694,121,6468
Maha,Badulla,0.58,Other,Sandy_Loam,1202,193498,15783,155090,Medium,364371,118,6167
Yala,Badulla,0.67,Granola,Loamy,1441,246702,20047,144248,High,410997,122,7188
Yala,Nuwara_Eliya,1.42,Granola,Loamy,1020,160412,17070,167063,High,344545,108,7589
Yala,Nuwara_Eliya,0.68,Granola,Sandy_Loam,960,174026,12072,107677,High,293775,105,7058
Yala,Nuwara_Eliya,2.81,Lapala,Clay_Loam,1534,218630,18864,170447,Low,407941,134,5195
Yala,Badulla,1.14,Lapala,Loamy,1113,156643,15746,107194,Low,279583,115,5931
Yala,Badulla,2.1,Other,Loamy,1305,246382,19409,120563,Medium,386354,97,6744
Yala,Nuwara_Eliya,0.64,Other,Loamy,1492,273761,24739,129061,Low,427561,138,5594
Yala,Nuwara_Eliya,2.94,Lapala,Loamy,1495,261947,22773,177079,Medium,461799,103,6920
Yala,Badulla,0.53,Other,Loamy,1429,245139,18258,177766,Medium,441163,101,6323
Maha,Badulla,2.85,Lapala,Loamy,1336,242927,17776,92005,Medium,352708,135,6657
Yala,Badulla,1.95,Granola,Loamy,1256,223295,21144,108839,Medium,353278,126,6943
Yala,Badulla,2.74,Granola,Sandy_Loam,1121,210846,17500,140465,Medium,368811,119,6271
Yala,Badulla,2.32,Granola,Loamy,1085,185415,14214,93355,High,292984,129,7602
Maha,Badulla,0.65,Granola,Loamy,1031,164845,14631,105774,High,285250,109,8135
Maha,Badulla,1.34,Granola,Loamy,1136,204829,14677,170541,Medium,390047,99,6152
Maha,Badulla,0.98,Granola,Loamy,1423,250154,17656,134793,High,402603,106,7419
Yala,Badulla,1.57,Lapala,Sandy_Loam,1118,189317,15352,124426,Low,329095,119,5983
Maha,Nuwara_Eliya,1.73,Granola,Clay_Loam,910,162690,12305,103737,Medium,278732,107,6289
